inventory_id,date,ing_id,expected_qty,actual_qty,error_flag,note
INV00002226,2024-08-02,ING012,540,540,0,
INV00002227,2024-08-02,ING013,3000,3000,0,
INV00002228,2024-08-02,ING014,75,75,0,
INV00002229,2024-08-02,ING015,1000,1000,0,
INV00002230,2024-08-02,ING016,1450,1450,0,
INV00002231,2024-08-02,ING017,985,985,0,
INV00002232,2024-08-02,ING018,200,200,0,
INV00002233,2024-08-03,ING001,6680,6680,0,
INV00002234,2024-08-03,ING002,14480,14480,0,
INV00002235,2024-08-03,ING003,1780,1780,0,
INV00002236,2024-08-03,ING004,2220,2220,0,
INV00002237,2024-08-03,ING005,1610,1610,0,
INV00002238,2024-08-03,ING006,2000,2000,0,
INV00002239,2024-08-03,ING007,1750,1750,0,
INV00002240,2024-08-03,ING008,350,350,0,pending_delivery
INV00002241,2024-08-03,ING009,1070,1070,0,
INV00002242,2024-08-03,ING010,1710,1710,0,pending_delivery
INV00002243,2024-08-03,ING011,75,75,0,
INV00002244,2024-08-03,ING012,405,405,0,pending_delivery
INV00002245,2024-08-03,ING013,2890,2890,0,
INV00002246,2024-08-03,ING014,71,71,0,
INV00002247,2024-08-03,ING015,900,900,0,
INV00002248,2024-08-03,ING016,1400,1400,0,
INV00002249,2024-08-03,ING017,905,905,0,
INV00002250,2024-08-03,ING018,200,200,0,
INV00002251,2024-08-04,ING001,6340,6340,0,
INV00002252,2024-08-04,ING002,8600,8600,0,
INV00002253,2024-08-04,ING003,1720,1720,0,
INV00002254,2024-08-04,ING004,2160,2160,0,
INV00002255,2024-08-04,ING005,1470,1470,0,
INV00002256,2024-08-04,ING006,2000,2000,0,
INV00002257,2024-08-04,ING007,1570,1570,0,
INV00002258,2024-08-04,ING008,3000,3000,0,
INV00002259,2024-08-04,ING009,940,940,0,
INV00002260,2024-08-04,ING010,12000,12000,0,
INV00002261,2024-08-04,ING011,69,69,0,
INV00002262,2024-08-04,ING012,3000,3000,0,
INV00002263,2024-08-04,ING013,2790,2790,0,
INV00002264,2024-08-04,ING014,61,61,0,
INV00002265,2024-08-04,ING015,750,750,0,
INV00002266,2024-08-04,ING016,1250,1250,0,
INV00002267,2024-08-04,ING017,835,835,0,
INV00002268,2024-08-04,ING018,200,200,0,
INV00002269,2024-08-05,ING001,5572,5572,0,
INV00002270,2024-08-05,ING002,0,0,0,pending_delivery
INV00002271,2024-08-05,ING003,1520,1520,0,
INV00002272,2024-08-05,ING004,1900,1900,0,
INV00002273,2024-08-05,ING005,980,980,0,
INV00002274,2024-08-05,ING006,2000,2000,0,
INV00002275,2024-08-05,ING007,1010,1010,0,
INV00002276,2024-08-05,ING008,2710,2710,0,
INV00002277,2024-08-05,ING009,730,730,0,
INV00002278,2024-08-05,ING010,11250,11250,0,
INV00002279,2024-08-05,ING011,46,46,0,
INV00002280,2024-08-05,ING012,2585,2585,0,
INV00002281,2024-08-05,ING013,2450,2450,0,
INV00002282,2024-08-05,ING014,47,47,0,
INV00002283,2024-08-05,ING015,250,250,0,pending_delivery
INV00002284,2024-08-05,ING016,600,600,0,
INV00002285,2024-08-05,ING017,705,705,0,
INV00002286,2024-08-05,ING018,200,200,0,
INV00002287,2024-08-06,ING001,4762,4762,0,
INV00002288,2024-08-06,ING002,30000,30000,0,
INV00002289,2024-08-06,ING003,1320,1320,0,
INV00002290,2024-08-06,ING004,1780,1780,0,
INV00002291,2024-08-06,ING005,590,590,0,
INV00002292,2024-08-06,ING006,2000,2000,0,
INV00002293,2024-08-06,ING007,540,540,0,
INV00002294,2024-08-06,ING008,2540,2540,0,
INV00002295,2024-08-06,ING009,400,400,0,pending_delivery
INV00002296,2024-08-06,ING010,10380,10380,0,
INV00002297,2024-08-06,ING011,30,30,0,
INV00002298,2024-08-06,ING012,2255,2255,0,
INV00002299,2024-08-06,ING013,2180,2180,0,
INV00002300,2024-08-06,ING014,29,29,0,
INV00002301,2024-08-06,ING015,3000,3000,0,
INV00002302,2024-08-06,ING016,300,300,0,pending_delivery
INV00002303,2024-08-06,ING017,565,565,0,
INV00002304,2024-08-06,ING018,200,200,0,
INV00002305,2024-08-07,ING001,4322,4322,0,
INV00002306,2024-08-07,ING002,22220,22220,0,
INV00002307,2024-08-07,ING003,1260,1260,0,
INV00002308,2024-08-07,ING004,1740,1740,0,
INV00002309,2024-08-07,ING005,410,410,0,pending_delivery
INV00002310,2024-08-07,ING006,2000,2000,0,
INV00002311,2024-08-07,ING007,60,60,0,pending_delivery
INV00002312,2024-08-07,ING008,2430,2430,0,
INV00002313,2024-08-07,ING009,3000,3000,0,
INV00002314,2024-08-07,ING010,10045,10045,0,
INV00002315,2024-08-07,ING011,25,25,0,
INV00002316,2024-08-07,ING012,2100,2100,0,
INV00002317,2024-08-07,ING013,2050,2050,0,
INV00002318,2024-08-07,ING014,23,23,0,
INV00002319,2024-08-07,ING015,2850,2850,0,
INV00002320,2024-08-07,ING016,3000,3000,0,
INV00002321,2024-08-07,ING017,500,500,0,
INV00002322,2024-08-07,ING018,200,200,0,
INV00002323,2024-08-08,ING001,3542,3542,0,
INV00002324,2024-08-08,ING002,8120,8120,0,
INV00002325,2024-08-08,ING003,1120,1120,0,
INV00002326,2024-08-08,ING004,1600,1600,0,
INV00002327,2024-08-08,ING005,3000,3000,0,
INV00002328,2024-08-08,ING006,2000,2000,0,
INV00002329,2024-08-08,ING007,3000,3000,0,
INV00002330,2024-08-08,ING008,2150,2150,0,
INV00002331,2024-08-08,ING009,2850,2850,0,
INV00002332,2024-08-08,ING010,9300,9300,0,
INV00002333,2024-08-08,ING011,11,11,0,pending_delivery
INV00002334,2024-08-08,ING012,1705,1705,0,
INV00002335,2024-08-08,ING013,1720,1720,0,
INV00002336,2024-08-08,ING014,9,9,0,pending_delivery
INV00002337,2024-08-08,ING015,2500,2500,0,
INV00002338,2024-08-08,ING016,2650,2650,0,
INV00002339,2024-08-08,ING017,365,365,0,pending_delivery
INV00002340,2024-08-08,ING018,200,200,0,
INV00002341,2024-08-09,ING001,2616,2616,0,
INV00002342,2024-08-09,ING002,0,0,0,pending_delivery
INV00002343,2024-08-09,ING003,1020,1020,0,
INV00002344,2024-08-09,ING004,1460,1460,0,
INV00002345,2024-08-09,ING005,2470,2470,0,
INV00002346,2024-08-09,ING006,2000,2000,0,
INV00002347,2024-08-09,ING007,2420,2420,0,
INV00002348,2024-08-09,ING008,1710,1710,0,
INV00002349,2024-08-09,ING009,2500,2500,0,
INV00002350,2024-08-09,ING010,8735,8735,0,
INV00002351,2024-08-09,ING011,75,75,0,
INV00002352,2024-08-09,ING012,1250,1250,0,
INV00002353,2024-08-09,ING013,1340,1340,0,
INV00002354,2024-08-09,ING014,75,75,0,
INV00002355,2024-08-09,ING015,2250,2250,0,
INV00002356,2024-08-09,ING016,2300,2300,0,
INV00002357,2024-08-09,ING017,2250,2250,0,
INV00002358,2024-08-09,ING018,200,200,0,
INV00002359,2024-08-10,ING001,2130,2130,0,
INV00002360,2024-08-10,ING002,30000,30000,0,
INV00002361,2024-08-10,ING003,940,940,0,
INV00002362,2024-08-10,ING004,1380,1385,1,
INV00002363,2024-08-10,ING005,2060,2060,0,
INV00002364,2024-08-10,ING006,2000,2000,0,
INV00002365,2024-08-10,ING007,2140,2140,0,
INV00002366,2024-08-10,ING008,1640,1640,0,
INV00002367,2024-08-10,ING009,2340,2340,0,
INV00002368,2024-08-10,ING010,8375,8375,0,
INV00002369,2024-08-10,ING011,67,67,0,
INV00002370,2024-08-10,ING012,895,895,0,
INV00002371,2024-08-10,ING013,1040,1040,0,
INV00002372,2024-08-10,ING014,68,68,0,
INV00002373,2024-08-10,ING015,2050,2050,0,
INV00002374,2024-08-10,ING016,2100,2100,0,
INV00002375,2024-08-10,ING017,2180,2180,0,
INV00002376,2024-08-10,ING018,200,200,0,
INV00002377,2024-08-11,ING001,1822,1822,0,
INV00002378,2024-08-11,ING002,24860,24860,0,
INV00002379,2024-08-11,ING003,920,920,0,
INV00002380,2024-08-11,ING004,1320,1325,1,
INV00002381,2024-08-11,ING005,1980,1980,0,
INV00002382,2024-08-11,ING006,2000,2000,0,
INV00002383,2024-08-11,ING007,1950,1950,0,
INV00002384,2024-08-11,ING008,1380,1380,0,
INV00002385,2024-08-11,ING009,2270,2270,0,
INV00002386,2024-08-11,ING010,8155,8155,0,
INV00002387,2024-08-11,ING011,63,63,0,
INV00002388,2024-08-11,ING012,825,825,0,
INV00002389,2024-08-11,ING013,980,980,0,
INV00002390,2024-08-11,ING014,64,64,0,
INV00002391,2024-08-11,ING015,2000,2000,0,
INV00002392,2024-08-11,ING016,1950,1950,0,
INV00002393,2024-08-11,ING017,2140,2140,0,
INV00002394,2024-08-11,ING018,200,200,0,
INV00002395,2024-08-12,ING001,1266,1266,0,
INV00002396,2024-08-12,ING002,14660,14660,0,
INV00002397,2024-08-12,ING003,780,780,0,
INV00002398,2024-08-12,ING004,1220,1225,1,
INV00002399,2024-08-12,ING005,1710,1710,0,
INV00002400,2024-08-12,ING006,2000,2000,0,
INV00002401,2024-08-12,ING007,1460,1460,0,
INV00002402,2024-08-12,ING008,1300,1300,0,
INV00002403,2024-08-12,ING009,1950,1950,0,
INV00002404,2024-08-12,ING010,7825,7825,0,
INV00002405,2024-08-12,ING011,51,51,0,
INV00002406,2024-08-12,ING012,595,595,0,
INV00002407,2024-08-12,ING013,790,790,0,
INV00002408,2024-08-12,ING014,60,60,0,
INV00002409,2024-08-12,ING015,1650,1650,0,
INV00002410,2024-08-12,ING016,1700,1700,0,
INV00002411,2024-08-12,ING017,2030,2030,0,
INV00002412,2024-08-12,ING018,200,200,0,
INV00002413,2024-08-13,ING001,682,682,0,pending_delivery
INV00002414,2024-08-13,ING002,5230,5230,0,
INV00002415,2024-08-13,ING003,720,720,0,
INV00002416,2024-08-13,ING004,1080,1085,1,
INV00002417,2024-08-13,ING005,1570,1570,0,
INV00002418,2024-08-13,ING006,2000,2000,0,
INV00002419,2024-08-13,ING007,1000,1000,0,
INV00002420,2024-08-13,ING008,1120,1120,0,
INV00002421,2024-08-13,ING009,1690,1690,0,
INV00002422,2024-08-13,ING010,7350,7350,0,
INV00002423,2024-08-13,ING011,41,41,0,
INV00002424,2024-08-13,ING012,475,475,0,pending_delivery
INV00002425,2024-08-13,ING013,690,690,0,
INV00002426,2024-08-13,ING014,49,49,0,
INV00002427,2024-08-13,ING015,1500,1500,0,
INV00002428,2024-08-13,ING016,1350,1350,0,
INV00002429,2024-08-13,ING017,1955,1955,0,
INV00002430,2024-08-13,ING018,200,200,0,
INV00002431,2024-08-14,ING001,7500,7500,0,
INV00002432,2024-08-14,ING002,0,0,0,pending_delivery
INV00002433,2024-08-14,ING003,680,680,0,
INV00002434,2024-08-14,ING004,1020,1025,1,
INV00002435,2024-08-14,ING005,1270,1270,0,
INV00002436,2024-08-14,ING006,2000,2000,0,
INV00002437,2024-08-14,ING007,710,710,0,
INV00002438,2024-08-14,ING008,1050,1050,0,
INV00002439,2024-08-14,ING009,1610,1610,0,
INV00002440,2024-08-14,ING010,7025,7025,0,
INV00002441,2024-08-14,ING011,36,36,0,
INV00002442,2024-08-14,ING012,3000,3000,0,
INV00002443,2024-08-14,ING013,480,480,0,pending_delivery
INV00002444,2024-08-14,ING014,42,42,0,
INV00002445,2024-08-14,ING015,1400,1400,0,
INV00002446,2024-08-14,ING016,1200,1200,0,
INV00002447,2024-08-14,ING017,1900,1900,0,
INV00002448,2024-08-14,ING018,200,200,0,
INV00002449,2024-08-15,ING001,6608,6608,0,
INV00002450,2024-08-15,ING002,30000,30000,0,
INV00002451,2024-08-15,ING003,480,480,0,pending_delivery
INV00002452,2024-08-15,ING004,920,925,1,
INV00002453,2024-08-15,ING005,760,760,0,
INV00002454,2024-08-15,ING006,2000,2000,0,
INV00002455,2024-08-15,ING007,280,280,0,pending_delivery
INV00002456,2024-08-15,ING008,600,600,0,
INV00002457,2024-08-15,ING009,1450,1450,0,
INV00002458,2024-08-15,ING010,6505,6505,0,
INV00002459,2024-08-15,ING011,21,21,0,
INV00002460,2024-08-15,ING012,2560,2560,0,
INV00002461,2024-08-15,ING013,3000,3000,0,
INV00002462,2024-08-15,ING014,34,34,0,
INV00002463,2024-08-15,ING015,900,900,0,
INV00002464,2024-08-15,ING016,950,950,0,
INV00002465,2024-08-15,ING017,1770,1770,0,
INV00002466,2024-08-15,ING018,200,200,0,
INV00002467,2024-08-16,ING001,6100,6100,0,
INV00002468,2024-08-16,ING002,20340,20340,0,
INV00002469,2024-08-16,ING003,3000,3000,0,
INV00002470,2024-08-16,ING004,820,825,1,
INV00002471,2024-08-16,ING005,380,380,0,pending_delivery
INV00002472,2024-08-16,ING006,2000,2000,0,
INV00002473,2024-08-16,ING007,3000,3000,0,
INV00002474,2024-08-16,ING008,480,480,0,pending_delivery
INV00002475,2024-08-16,ING009,1250,1250,0,
INV00002476,2024-08-16,ING010,6175,6175,0,
INV00002477,2024-08-16,ING011,11,11,0,pending_delivery
INV00002478,2024-08-16,ING012,2235,2235,0,
INV00002479,2024-08-16,ING013,2730,2730,0,
INV00002480,2024-08-16,ING014,28,28,0,
INV00002481,2024-08-16,ING015,650,650,0,
INV00002482,2024-08-16,ING016,700,700,0,
INV00002483,2024-08-16,ING017,1690,1690,0,
INV00002484,2024-08-16,ING018,200,200,0,
INV00002485,2024-08-17,ING001,5766,5766,0,
INV00002486,2024-08-17,ING002,14330,14330,0,
INV00002487,2024-08-17,ING003,2980,2980,0,
INV00002488,2024-08-17,ING004,780,785,1,
INV00002489,2024-08-17,ING005,3000,3000,0,
INV00002490,2024-08-17,ING006,2000,2000,0,
INV00002491,2024-08-17,ING007,2770,2770,0,
INV00002492,2024-08-17,ING008,3000,3000,0,
INV00002493,2024-08-17,ING009,1140,1140,0,
INV00002494,2024-08-17,ING010,5940,5940,0,
INV00002495,2024-08-17,ING011,75,75,0,
INV00002496,2024-08-17,ING012,2125,2125,0,
INV00002497,2024-08-17,ING013,2640,2640,0,
INV00002498,2024-08-17,ING014,25,25,0,
INV00002499,2024-08-17,ING015,600,600,0,
INV00002500,2024-08-17,ING016,600,600,0,
INV00002501,2024-08-17,ING017,1625,1625,0,
INV00002502,2024-08-17,ING018,200,200,0,
INV00002503,2024-08-18,ING001,5520,5520,0,
INV00002504,2024-08-18,ING002,10150,10150,0,
INV00002505,2024-08-18,ING003,2920,2920,0,
INV00002506,2024-08-18,ING004,760,765,1,
INV00002507,2024-08-18,ING005,2930,2930,0,
INV00002508,2024-08-18,ING006,2000,2000,0,
INV00002509,2024-08-18,ING007,2620,2620,0,
INV00002510,2024-08-18,ING008,2930,2930,0,
INV00002511,2024-08-18,ING009,1060,1060,0,
INV00002512,2024-08-18,ING010,5620,5620,0,
INV00002513,2024-08-18,ING011,71,71,0,
INV00002514,2024-08-18,ING012,2065,2065,0,
INV00002515,2024-08-18,ING013,2590,2590,0,
INV00002516,2024-08-18,ING014,19,19,0,
INV00002517,2024-08-18,ING015,450,450,0,pending_delivery
INV00002518,2024-08-18,ING016,550,550,0,
INV00002519,2024-08-18,ING017,1555,1555,0,
INV00002520,2024-08-18,ING018,200,200,0,
INV00002521,2024-08-19,ING001,4792,4792,0,
INV00002522,2024-08-19,ING002,0,0,0,pending_delivery
INV00002523,2024-08-19,ING003,2860,2860,0,
INV00002524,2024-08-19,ING004,700,705,1,
INV00002525,2024-08-19,ING005,2520,2520,0,
INV00002526,2024-08-19,ING006,2000,2000,0,
INV00002527,2024-08-19,ING007,2260,2260,0,
INV00002528,2024-08-19,ING008,2600,2600,0,
INV00002529,2024-08-19,ING009,810,810,0,
INV00002530,2024-08-19,ING010,5095,5095,0,
INV00002531,2024-08-19,ING011,65,65,0,
INV00002532,2024-08-19,ING012,1715,1715,0,
INV00002533,2024-08-19,ING013,2300,2300,0,
INV00002534,2024-08-19,ING014,10,10,0,pending_delivery
INV00002535,2024-08-19,ING015,3000,3000,0,
INV00002536,2024-08-19,ING016,400,400,0,pending_delivery
INV00002537,2024-08-19,ING017,1440,1440,0,
INV00002538,2024-08-19,ING018,200,200,0,
INV00002539,2024-08-20,ING001,4020,4020,0,
INV00002540,2024-08-20,ING002,30000,30000,0,
INV00002541,2024-08-20,ING003,2700,2700,0,
INV00002542,2024-08-20,ING004,540,545,1,
INV00002543,2024-08-20,ING005,1880,1880,0,
INV00002544,2024-08-20,ING006,2000,2000,0,
INV00002545,2024-08-20,ING007,1760,1760,0,
INV00002546,2024-08-20,ING008,2260,2260,0,
INV00002547,2024-08-20,ING009,410,410,0,pending_delivery
INV00002548,2024-08-20,ING010,4435,4435,0,
INV00002549,2024-08-20,ING011,49,49,0,
INV00002550,2024-08-20,ING012,1160,1160,0,
INV00002551,2024-08-20,ING013,1830,1830,0,
INV00002552,2024-08-20,ING014,75,75,0,
INV00002553,2024-08-20,ING015,2600,2600,0,
INV00002554,2024-08-20,ING016,3000,3000,0,
INV00002555,2024-08-20,ING017,1310,1310,0,
INV00002556,2024-08-20,ING018,200,200,0,
INV00002557,2024-08-21,ING001,3264,3264,0,
INV00002558,2024-08-21,ING002,15930,15930,0,
INV00002559,2024-08-21,ING003,2640,2640,0,
INV00002560,2024-08-21,ING004,420,425,1,pending_delivery
INV00002561,2024-08-21,ING005,1290,1290,0,
INV00002562,2024-08-21,ING006,2000,2000,0,
INV00002563,2024-08-21,ING007,1230,1230,0,
INV00002564,2024-08-21,ING008,2060,2060,0,
INV00002565,2024-08-21,ING009,3000,3000,0,
INV00002566,2024-08-21,ING010,3675,3675,0,
INV00002567,2024-08-21,ING011,40,40,0,
INV00002568,2024-08-21,ING012,655,655,0,
INV00002569,2024-08-21,ING013,1410,1410,0,
INV00002570,2024-08-21,ING014,59,59,0,
INV00002571,2024-08-21,ING015,2450,2450,0,
INV00002572,2024-08-21,ING016,2700,2700,0,
INV00002573,2024-08-21,ING017,1180,1180,0,
INV00002574,2024-08-21,ING018,200,200,0,
INV00002575,2024-08-22,ING001,2676,2676,0,
INV00002576,2024-08-22,ING002,5370,5370,0,
INV00002577,2024-08-22,ING003,2580,2580,0,
INV00002578,2024-08-22,ING004,3000,3000,0,
INV00002579,2024-08-22,ING005,1050,1050,0,
INV00002580,2024-08-22,ING006,2000,2000,0,
INV00002581,2024-08-22,ING007,870,870,0,
INV00002582,2024-08-22,ING008,1880,1880,0,
INV00002583,2024-08-22,ING009,2640,2640,0,
INV00002584,2024-08-22,ING010,3275,3275,0,
INV00002585,2024-08-22,ING011,34,34,0,
INV00002586,2024-08-22,ING012,450,450,0,pending_delivery
INV00002587,2024-08-22,ING013,1240,1240,0,
INV00002588,2024-08-22,ING014,52,52,0,
INV00002589,2024-08-22,ING015,2300,2300,0,
INV00002590,2024-08-22,ING016,2550,2550,0,
INV00002591,2024-08-22,ING017,1090,1090,0,
INV00002592,2024-08-22,ING018,200,200,0,
INV00002593,2024-08-23,ING001,2232,2232,0,
INV00002594,2024-08-23,ING002,0,0,0,pending_delivery
INV00002595,2024-08-23,ING003,2520,2520,0,
INV00002596,2024-08-23,ING004,2960,2960,0,
INV00002597,2024-08-23,ING005,680,680,0,
INV00002598,2024-08-23,ING006,2000,2000,0,
INV00002599,2024-08-23,ING007,630,630,0,
INV00002600,2024-08-23,ING008,1580,1580,0,
INV00002601,2024-08-23,ING009,2400,2400,0,
INV00002602,2024-08-23,ING010,2835,2835,0,
INV00002603,2024-08-23,ING011,29,29,0,
INV00002604,2024-08-23,ING012,3000,3000,0,
INV00002605,2024-08-23,ING013,970,970,0,
INV00002606,2024-08-23,ING014,46,46,0,
INV00002607,2024-08-23,ING015,2150,2150,0,
INV00002608,2024-08-23,ING016,2450,2450,0,
INV00002609,2024-08-23,ING017,960,960,0,
INV00002610,2024-08-23,ING018,200,200,0,
INV00002611,2024-08-24,ING001,1832,1832,0,
INV00002612,2024-08-24,ING002,30000,30000,0,
INV00002613,2024-08-24,ING003,2500,2500,0,
INV00002614,2024-08-24,ING004,2940,2940,0,
INV00002615,2024-08-24,ING005,480,480,0,pending_delivery
INV00002616,2024-08-24,ING006,2000,2000,0,
INV00002617,2024-08-24,ING007,390,390,0,pending_delivery
INV00002618,2024-08-24,ING008,1420,1420,0,
INV00002619,2024-08-24,ING009,2320,2320,0,
INV00002620,2024-08-24,ING010,2635,2635,0,
INV00002621,2024-08-24,ING011,27,27,0,
INV00002622,2024-08-24,ING012,2830,2830,0,
INV00002623,2024-08-24,ING013,830,830,0,
INV00002624,2024-08-24,ING014,43,43,0,
INV00002625,2024-08-24,ING015,2100,2100,0,
INV00002626,2024-08-24,ING016,2400,2400,0,
INV00002627,2024-08-24,ING017,900,900,0,
INV00002628,2024-08-24,ING018,200,200,0,
INV00002629,2024-08-25,ING001,1196,1196,0,pending_delivery
INV00002630,2024-08-25,ING002,19460,19460,0,
INV00002631,2024-08-25,ING003,2360,2360,0,
INV00002632,2024-08-25,ING004,2860,2860,0,
INV00002633,2024-08-25,ING005,3000,3000,0,
INV00002634,2024-08-25,ING006,2000,2000,0,
INV00002635,2024-08-25,ING007,3000,3000,0,
INV00002636,2024-08-25,ING008,1240,1240,0,
INV00002637,2024-08-25,ING009,2100,2100,0,
INV00002638,2024-08-25,ING010,2255,2255,0,
INV00002639,2024-08-25,ING011,16,16,0,
INV00002640,2024-08-25,ING012,2710,2710,0,
INV00002641,2024-08-25,ING013,730,730,0,
INV00002642,2024-08-25,ING014,36,36,0,
INV00002643,2024-08-25,ING015,1750,1750,0,
INV00002644,2024-08-25,ING016,2200,2200,0,
INV00002645,2024-08-25,ING017,830,830,0,
INV00002646,2024-08-25,ING018,200,200,0,
INV00002647,2024-08-26,ING001,7500,7500,0,
INV00002648,2024-08-26,ING002,10540,10540,0,
INV00002649,2024-08-26,ING003,2360,2360,0,
INV00002650,2024-08-26,ING004,2820,2820,0,
INV00002651,2024-08-26,ING005,2650,2650,0,
INV00002652,2024-08-26,ING006,2000,2000,0,
INV00002653,2024-08-26,ING007,2690,2690,0,
INV00002654,2024-08-26,ING008,1100,1100,0,
INV00002655,2024-08-26,ING009,1890,1890,0,
INV00002656,2024-08-26,ING010,1950,1950,0,pending_delivery
INV00002657,2024-08-26,ING011,14,14,0,
INV00002658,2024-08-26,ING012,2410,2410,0,
INV00002659,2024-08-26,ING013,480,480,0,pending_delivery
INV00002660,2024-08-26,ING014,30,30,0,
INV00002661,2024-08-26,ING015,1750,1750,0,
INV00002662,2024-08-26,ING016,2100,2100,0,
INV00002663,2024-08-26,ING017,775,775,0,
INV00002664,2024-08-26,ING018,200,200,0,
INV00002665,2024-08-27,ING001,7050,7050,0,
INV00002666,2024-08-27,ING002,3220,3220,0,pending_delivery
INV00002667,2024-08-27,ING003,2240,2240,0,
INV00002668,2024-08-27,ING004,2760,2760,0,
INV00002669,2024-08-27,ING005,2520,2520,0,
INV00002670,2024-08-27,ING006,2000,2000,0,
INV00002671,2024-08-27,ING007,2470,2470,0,
INV00002672,2024-08-27,ING008,980,980,0,
INV00002673,2024-08-27,ING009,1690,1690,0,
INV00002674,2024-08-27,ING010,12000,12000,0,
INV00002675,2024-08-27,ING011,5,5,0,pending_delivery
INV00002676,2024-08-27,ING012,2300,2300,0,
INV00002677,2024-08-27,ING013,3000,3000,0,
INV00002678,2024-08-27,ING014,26,26,0,
INV00002679,2024-08-27,ING015,1450,1450,0,
INV00002680,2024-08-27,ING016,1950,1950,0,
INV00002681,2024-08-27,ING017,695,695,0,
INV00002682,2024-08-27,ING018,200,200,0,
INV00002683,2024-08-28,ING001,6676,6676,0,
INV00002684,2024-08-28,ING002,30000,30000,0,
INV00002685,2024-08-28,ING003,2200,2198,1,
INV00002686,2024-08-28,ING004,2660,2660,0,
INV00002687,2024-08-28,ING005,2410,2410,0,
INV00002688,2024-08-28,ING006,2000,2000,0,
INV00002689,2024-08-28,ING007,2190,2190,0,
INV00002690,2024-08-28,ING008,790,790,0,
INV00002691,2024-08-28,ING009,1610,1610,0,
INV00002692,2024-08-28,ING010,11675,11675,0,
INV00002693,2024-08-28,ING011,75,75,0,
INV00002694,2024-08-28,ING012,2205,2205,0,
INV00002695,2024-08-28,ING013,2920,2920,0,
INV00002696,2024-08-28,ING014,19,19,0,
INV00002697,2024-08-28,ING015,1350,1350,0,
INV00002698,2024-08-28,ING016,1700,1700,0,
INV00002699,2024-08-28,ING017,660,660,0,
